ano,municipio,frota
2023,Santo Ângelo,55.694
2023,Santo Antônio da Patrulha,31.087
2023,Santo Antônio das Missões,6.805
2023,Santo Antônio do Palma,1.495
2023,Santo Antônio do Planalto,1.860
2023,Santo Augusto,10.844
2023,Santo Cristo,13.319
2023,Santo Expedito do Sul,2.007
2023,São Borja,40.215
2023,São Domingos do Sul,2.380
2023,São Francisco de Assis,11.279
2023,São Francisco de Paula,14.186
2023,São Gabriel,34.965
2023,São Jerônimo,11.711
2023,São João da Urtiga,3.692
2023,São João do Polêsine,1.941
2023,São Jorge,2.263
2023,São José das Missões,1.464
2023,São José do Herval,1.370
2023,São José do Hortêncio,3.595
2023,São José do Inhacorá,1.901
2023,São José do Norte,13.754
2023,São José do Ouro,6.523
2023,São José do Sul,1.958
2023,São José dos Ausentes,1.815
2023,São Leopoldo,139.031
2023,São Lourenço do Sul,30.396
2023,São Luiz Gonzaga,25.931
2023,São Marcos,19.495
2023,São Martinho,4.925
2023,São Martinho da Serra,1.907
2023,São Miguel das Missões,6.133
2023,São Nicolau,3.033
2023,São Paulo das Missões,4.306
2023,São Pedro da Serra,3.027
2023,São Pedro das Missões,1.265
2023,São Pedro do Butiá,2.647
2023,São Pedro do Sul,10.990
2023,São Sebastião do Caí,16.906
2023,São Sepé,15.005
2023,São Valentim,2.269
2023,São Valentim do Sul,1.753
2023,São Valério do Sul,955
2023,São Vendelino,2.054
2023,São Vicente do Sul,5.467
2023,Sapiranga,54.006
2023,Sapucaia do Sul,87.265
2023,Sarandi,16.872
2023,Seberi,9.736
2023,Sede Nova,2.067
2023,Segredo,4.527
2023,Selbach,4.790
2023,Senador Salgado Filho,2.226
2023,Sentinela do Sul,3.832
2023,Serafina Corrêa,12.449
2023,Sério,1.396
2023,Sertão,5.132
2023,Sertão Santana,4.818
2023,Sete de Setembro,1.391
2023,Severiano de Almeida,2.793
2023,Silveira Martins,1.769
2023,Sinimbu,5.203
2023,Sobradinho,9.924
2023,Soledade,20.588
2023,Tabaí,3.708
2023,Tapejara,19.979
2023,Tapera,8.082
2023,Tapes,9.721
2023,Taquara,38.133
2023,Taquari,19.755
2023,Taquaruçu do Sul,2.418
2023,Tavares,3.638
2023,Tenente Portela,9.493
2023,Terra de Areia,8.179
2023,Teutônia,25.891
2023,Tio Hugo,2.626
2023,Tiradentes do Sul,3.782
2023,Toropi,2.151
2023,Torres,24.836
2023,Tramandaí,31.860
2023,Travesseiro,1.669
2023,Três Arroios,2.335
2023,Três Cachoeiras,9.277
2023,Três Coroas,16.687
2023,Três de Maio,20.211
2023,Três Forquilhas,2.028
2023,Três Palmeiras,2.973
2023,Três Passos,21.484
2023,Trindade do Sul,4.365
2023,Triunfo,17.982
2023,Tucunduva,4.537
2023,Tunas,2.418
2023,Tupanci do Sul,1.237
2023,Tupanciretã,13.952
2023,Tupandi,4.535
2023,Tuparendi,7.409
2023,Turuçu,2.698
2023,Ubiretama,1.690
2023,União da Serra,942
2023,Unistalda,1.454
2023,Uruguaiana,74.889
2023,Vacaria,47.735
2023,Vale do Sol,6.366
2023,Vale Real,4.244
2023,Vale Verde,2.157
2023,Vanini,1.666
2023,Venâncio Aires,52.744
2023,Vera Cruz,19.555
2023,Veranópolis,19.621
2023,Vespasiano Correa,1.561
2023,Viadutos,3.432
2023,Viamão,140.119
2023,Vicente Dutra,2.926
2023,Victor Graeff,2.736
2023,Vila Flores,3.006
2023,Vila Lângaro,1.681
2023,Vila Maria,3.873
2023,Vila Nova do Sul,2.903
2023,Vista Alegre,2.085
2023,Vista Alegre do Prata,1.155
2023,Vista Gaúcha,2.053
2023,Vitória das Missões,2.445
2023,Westfália,2.532
2023,Xangri-lá,12.749
